tick,t,ms_per_tick,fauna_n,flora_n,capacity,free_slots,flora_mass,flora_mass_mean,struct_mean,struct_std,uptake_mean,uptake_std,cells_occupied,per_cell_max,per_cell_mean,shared_cell_frac,struct_temp_corr,uptake_nutr_corr,uptake_mass_corr,flora_band0,struct_band0,flora_band1,struct_band1,flora_band2,struct_band2,flora_band3,struct_band3,flora_band4,struct_band4,flora_band5,struct_band5,flora_band6,struct_band6,flora_band7,struct_band7,nutr_free,nutr_in_flora,nutr_in_detritus,nutr_total,nutr_added,nutr_lost,nutr_unaccounted,detritus_mass,detritus_cells,detritus_struct,fauna_mass,label
0,0.0,0.0435,12,256,512,244,0.09004167070088442,0.0003517252761753298,0.5765317477053031,0.1446557476050275,0.6354664288228378,0.19004586455958547,256,1,1.0,0.0,-0.048139880754739135,0.0,0.004733988432966601,38,0.6135205532375135,31,0.5370591850050034,27,0.5996903997880442,38,0.5600820677845102,31,0.5678232341043411,29,0.5768818464772455,37,0.5577388454127956,25,0.6074528479576111,0.0,0.001367082552582831,0.0,0.001367082552582831,0.0,0.0,0.001367082552582831,0.0,0,0.0,7.300537331031203,cap512
